date,BTC_RTN,BTC_RTN_LG1,BTC_RTN_LG2,DASH_RTN,DASH_RTN_LG1,DASH_RTN_LG2,ETH_RTN,ETH_RTN_LG1,ETH_RTN_LG2,LTC_RTN,LTC_RTN_LG1,LTC_RTN_LG2,XMR_RTN,XMR_RTN_LG1,XMR_RTN_LG2,XRP_RTN,XRP_RTN_LG1,XRP_RTN_LG2
12/5/2016,0.019602776,-0.0035272,0.00872818,0.029478458,0.006756757,-0.025404157,0.083333333,0.060606061,-0.020618557,0.094871795,0.005102041,0.007594937,-0.014102564,0.056831923,-0.004860267,0.014248506,0.009259259,0.010810811
12/6/2016,-0.007275603,0.019602776,-0.0035272,-0.028037383,0.029478458,0.006756757,-0.153958944,0.083333333,0.060606061,-0.002832861,0.094871795,0.005102041,0.046776233,-0.014102564,0.056831923,-0.034348772,0.014248506,0.009259259
12/7/2016,-0.005116328,-0.007275603,0.019602776,0.013636364,-0.028037383,0.029478458,-0.06480305,-0.153958944,0.083333333,-0.02259887,-0.002832861,0.094871795,-0.046419098,0.046776233,-0.014102564,-0.02945154,-0.034348772,0.014248506
12/8/2016,-0.003488993,-0.005116328,-0.007275603,-0.008064516,0.013636364,-0.028037383,0.017899761,-0.06480305,-0.153958944,-0.019337017,-0.02259887,-0.002832861,0.012674271,-0.046419098,0.046776233,-0.035907167,-0.02945154,-0.034348772
12/9/2016,-0.002568726,-0.003488993,-0.005116328,-0.009142857,-0.008064516,0.013636364,-0.02673147,0.017899761,-0.06480305,0,-0.019337017,-0.02259887,-0.020539153,0.012674271,-0.046419098,-0.005354375,-0.035907167,-0.02945154
12/10/2016,-0.002406863,-0.002568726,-0.003488993,-0.005662514,-0.009142857,-0.008064516,0.037869822,-0.02673147,0.017899761,0.002710027,0,-0.019337017,0.021383648,-0.020539153,0.012674271,0.04470918,-0.005354375,-0.035907167
12/11/2016,0.006351255,-0.002406863,-0.002568726,-0.074324324,-0.005662514,-0.009142857,-0.007380074,0.037869822,-0.02673147,0.010869565,0.002710027,0,-0.016709512,0.021383648,-0.020539153,0.01056338,0.04470918,-0.005354375
12/12/2016,-0.013459265,0.006351255,-0.002406863,0.046121593,-0.074324324,-0.005662514,-0.04029304,-0.007380074,0.037869822,-0.005494505,0.010869565,0.002710027,-0.017699115,-0.016709512,0.021383648,-0.005041518,0.01056338,0.04470918
12/13/2016,-0.000602495,-0.013459265,0.006351255,-0.031868132,0.046121593,-0.074324324,0.011737089,-0.04029304,-0.007380074,0.00273224,-0.005494505,0.010869565,-0.007453416,-0.017699115,-0.016709512,0.01032753,-0.005041518,0.01056338
12/14/2016,-0.001178641,-0.000602495,-0.013459265,0.024494143,-0.031868132,0.046121593,0.017814727,0.011737089,-0.04029304,0.008219178,0.00273224,-0.005494505,-0.036991369,-0.007453416,-0.017699115,0.000447227,0.01032753,-0.005041518
12/15/2016,0.004337923,-0.001178641,-0.000602495,-0.015283843,0.024494143,-0.031868132,0.053204353,0.017814727,0.011737089,0,0.008219178,0.00273224,-0.001189061,-0.036991369,-0.007453416,0.006413125,0.000447227,0.01032753
12/16/2016,-0.008765053,0.004337923,-0.001178641,-0.06344086,-0.015283843,0.024494143,-0.003831418,0.053204353,0.017814727,-0.002762431,0,0.008219178,-0.010688836,-0.001189061,-0.036991369,-0.007205044,0.006413125,0.000447227
12/17/2016,-0.007542266,-0.008765053,0.004337923,0.015166835,-0.06344086,-0.015283843,-0.002544529,-0.003831418,0.053204353,-0.019283747,-0.002762431,0,0.022326675,-0.010688836,-0.001189061,0.025186289,-0.007205044,0.006413125
12/18/2016,0.000379348,-0.007542266,-0.008765053,-0.015400411,0.015166835,-0.06344086,0.001269036,-0.002544529,-0.003831418,0.005405405,-0.019283747,-0.002762431,-0.034855769,0.022326675,-0.010688836,-0.0050451,0.025186289,-0.007205044
12/19/2016,-0.002757644,0.000379348,-0.007542266,-0.043478261,-0.015400411,0.015166835,0.029224905,0.001269036,-0.002544529,0.005434783,0.005405405,-0.019283747,-0.00232288,-0.034855769,0.022326675,0.004411317,-0.0050451,0.025186289
12/20/2016,-0.010306417,-0.002757644,0.000379348,0.009689922,-0.043478261,-0.015400411,-0.002617801,0.029224905,0.001269036,0,0.005434783,0.005405405,0.023174971,-0.00232288,-0.034855769,0.006875477,0.004411317,-0.0050451
12/21/2016,-0.041704125,-0.010306417,-0.002757644,0.040117417,0.009689922,-0.043478261,-0.032637076,-0.002617801,0.029224905,0.00273224,0,0.005434783,0.017793594,0.023174971,-0.00232288,0.008461538,0.006875477,0.004411317
12/22/2016,-0.036270796,-0.041704125,-0.010306417,0.002038736,0.040117417,0.009689922,0.041719343,-0.032637076,-0.002617801,-0.016438356,0.00273224,0,-0.074879227,0.017793594,0.023174971,0.012723041,0.008461538,0.006875477
12/23/2016,-0.066439957,-0.036270796,-0.041704125,0.023493361,0.002038736,0.040117417,0.05408971,0.041719343,-0.032637076,-0.25606469,-0.016438356,0.00273224,-0.073033708,-0.074879227,0.017793594,0.01210121,0.012723041,0.008461538
12/24/2016,0.025119851,-0.066439957,-0.036270796,-0.028242678,0.023493361,0.002038736,-0.013947001,0.05408971,0.041719343,0.02360515,-0.25606469,-0.016438356,-0.010471204,-0.073033708,-0.074879227,-0.010022272,0.01210121,0.012723041
12/25/2016,0.002937184,0.025119851,-0.066439957,-0.018311292,-0.028242678,0.023493361,0.012379642,-0.013947001,0.05408971,0.043956044,0.02360515,-0.25606469,-0.008290155,-0.010471204,-0.073033708,-0.014962986,-0.010022272,0.01210121
12/26/2016,-0.012754134,0.002937184,0.025119851,0.030969031,-0.018311292,-0.028242678,-0.012534819,0.012379642,-0.013947001,-0.002298851,0.043956044,0.02360515,-0.055498458,-0.008290155,-0.010471204,0.018311608,-0.014962986,-0.010022272
12/27/2016,-0.02819493,-0.012754134,0.002937184,-0.004123711,0.030969031,-0.018311292,0.013755158,-0.012534819,0.012379642,-0.025229358,-0.002298851,0.043956044,-0.23563778,-0.055498458,-0.008290155,0.020075877,0.018311608,-0.014962986
12/28/2016,-0.045777968,-0.02819493,-0.012754134,-0.033880903,-0.004123711,0.030969031,-0.048814505,0.013755158,-0.012534819,-0.022371365,-0.025229358,-0.002298851,-0.110323089,-0.23563778,-0.055498458,0.004194225,0.020075877,0.018311608
12/29/2016,0.002479711,-0.045777968,-0.02819493,-0.077457795,-0.033880903,-0.004123711,-0.10106383,-0.048814505,0.013755158,0.002188184,-0.022371365,-0.025229358,0.068133428,-0.110323089,-0.23563778,-0.027215292,0.004194225,0.020075877
12/30/2016,0.012593734,0.002479711,-0.045777968,-0.023963134,-0.077457795,-0.033880903,0.014492754,-0.10106383,-0.048814505,0.037280702,0.002188184,-0.022371365,0.012185834,0.068133428,-0.110323089,-0.013404826,-0.027215292,0.004194225
12/31/2016,-0.002600807,0.012593734,0.002479711,-0.0090009,-0.023963134,-0.077457795,0.023284314,0.014492754,-0.10106383,0.013667426,0.037280702,0.002188184,-0.062451812,0.012185834,0.068133428,-0.003579209,-0.013404826,-0.027215292
1/1/2017,-0.035891423,-0.002600807,0.012593734,-0.001784121,-0.0090009,-0.023963134,-0.025094103,0.023284314,0.014492754,-0.041570439,0.013667426,0.037280702,-0.013788099,-0.062451812,0.012185834,0.012560087,-0.003579209,-0.013404826
1/2/2017,-0.023459177,-0.035891423,-0.002600807,-0.051647373,-0.001784121,-0.0090009,-0.025703794,-0.025094103,0.023284314,-0.031042129,-0.041570439,0.013667426,-0.14889048,-0.013788099,-0.062451812,0.008951005,0.012560087,-0.003579209
1/3/2017,-0.02161977,-0.023459177,-0.035891423,-0.082133785,-0.051647373,-0.001784121,-0.161097852,-0.025703794,-0.025094103,0.004301075,-0.031042129,-0.041570439,-0.002492212,-0.14889048,-0.013788099,-0.011884012,0.008951005,0.012560087
1/4/2017,-0.106232756,-0.02161977,-0.023459177,-0.292644757,-0.082133785,-0.051647373,-0.156217883,-0.161097852,-0.025703794,-0.045356371,0.004301075,-0.031042129,-0.151646986,-0.002492212,-0.14889048,-0.028813028,-0.011884012,0.008951005
1/5/2017,0.122409568,-0.106232756,-0.02161977,0.129539952,-0.292644757,-0.082133785,0.088888889,-0.156217883,-0.161097852,0.113636364,-0.045356371,0.004301075,0.126281705,-0.151646986,-0.002492212,0.056164384,-0.028813028,-0.011884012
1/6/2017,0.109712053,0.122409568,-0.106232756,0.163421419,0.129539952,-0.292644757,0,0.088888889,-0.156217883,0.1002331,0.113636364,-0.045356371,0.133415689,0.126281705,-0.151646986,-0.018384132,0.056164384,-0.028813028
1/7/2017,-0.007082687,0.109712053,0.122409568,-0.034081463,0.163421419,0.129539952,0.037073171,0,0.088888889,-0.025906736,0.1002331,0.113636364,0.069137562,0.133415689,0.126281705,-0.00807601,-0.018384132,0.056164384
1/8/2017,-0.002872583,-0.007082687,0.109712053,-0.008038585,-0.034081463,0.163421419,-0.042553191,0.037073171,0,-0.007575758,-0.025906736,0.1002331,-0.031393568,0.069137562,0.133415689,0.02089224,-0.00807601,-0.018384132
1/9/2017,0.009185689,-0.002872583,-0.007082687,0.035885167,-0.008038585,-0.034081463,-0.003887269,-0.042553191,0.037073171,-0.077694236,-0.007575758,-0.025906736,-0.020044543,-0.031393568,0.069137562,0.010588802,0.02089224,-0.00807601
1/10/2017,-0.005371997,0.009185689,-0.002872583,-0.033085194,0.035885167,-0.008038585,-0.021297193,-0.003887269,-0.042553191,-0.06744186,-0.077694236,-0.007575758,0.025473071,-0.020044543,-0.031393568,-0.086103454,0.010588802,0.02089224
1/11/2017,0.143134144,-0.005371997,0.009185689,0.095276221,-0.033085194,0.035885167,0.078672986,-0.021297193,-0.003887269,0.161220044,-0.06744186,-0.077694236,0.130694548,0.025473071,-0.020044543,0.042848612,-0.086103454,0.010588802
1/12/2017,-0.034805081,0.143134144,-0.005371997,-0.081415929,0.095276221,-0.033085194,-0.014403292,0.078672986,-0.021297193,-0.028571429,0.161220044,-0.06744186,-0.018041237,0.130694548,0.025473071,-0.001871783,0.042848612,-0.086103454
1/13/2017,-0.023793845,-0.034805081,0.143134144,-0.030278232,-0.081415929,0.095276221,0.009127789,-0.014403292,0.078672986,0.017676768,-0.028571429,0.161220044,0.048945148,-0.018041237,0.130694548,-0.026934454,-0.001871783,0.042848612
1/14/2017,0.006759873,-0.023793845,-0.034805081,0.04050834,-0.030278232,-0.081415929,0.012282497,0.009127789,-0.014403292,-0.002570694,0.017676768,-0.028571429,0.015971606,0.048945148,-0.018041237,-0.040479078,-0.026934454,-0.001871783
1/15/2017,-0.004142178,0.006759873,-0.023793845,-0.025662252,0.04050834,-0.030278232,-0.025906736,0.012282497,0.009127789,-0.007692308,-0.002570694,0.017676768,0.029756537,0.015971606,0.048945148,0.019962116,-0.040479078,-0.026934454
1/16/2017,-0.011839864,-0.004142178,0.006759873,-0.044390638,-0.025662252,0.04050834,0.026262626,-0.025906736,0.012282497,0.007633588,-0.007692308,-0.002570694,0.011152416,0.029756537,0.015971606,-0.00921796,0.019962116,-0.040479078
1/17/2017,-0.091890852,-0.011839864,-0.004142178,-0.101236476,-0.044390638,-0.025662252,-0.06846473,0.026262626,-0.025906736,-0.01025641,0.007633588,-0.007692308,-0.164473684,0.011152416,0.029756537,-0.001767826,-0.00921796,0.019962116
1/18/2017,0.023481728,-0.091890852,-0.011839864,0.013333333,-0.101236476,-0.044390638,0.006796117,-0.06846473,0.026262626,0.025380711,-0.01025641,0.007633588,0.027441485,-0.164473684,0.011152416,0.013382353,-0.001767826,-0.00921796
1/19/2017,-0.014042092,0.023481728,-0.091890852,-0.079658606,0.013333333,-0.101236476,-0.016617791,0.006796117,-0.06846473,-0.005208333,0.025380711,-0.01025641,-0.008298755,0.027441485,-0.164473684,-0.048442391,0.013382353,-0.001767826
1/20/2017,0.004493532,-0.014042092,0.023481728,0.001317523,-0.079658606,0.013333333,-0.019230769,-0.016617791,0.006796117,-0.007772021,-0.005208333,0.025380711,0.019753086,-0.008298755,0.027441485,0.051037816,-0.048442391,0.013382353
1/21/2017,-0.029898439,0.004493532,-0.014042092,0.012532982,0.001317523,-0.079658606,-0.029245283,-0.019230769,-0.016617791,-0.002570694,-0.007772021,-0.005208333,-0.010075567,0.019753086,-0.008298755,-0.004644195,0.051037816,-0.048442391
1/22/2017,-0.003124356,-0.029898439,0.004493532,-0.009352037,0.012532982,0.001317523,0.019248396,-0.029245283,-0.019230769,0.015384615,-0.002570694,-0.007772021,-0.012468828,-0.010075567,0.019753086,-0.001043841,-0.004644195,0.051037816
1/23/2017,0.003958169,-0.003124356,-0.029898439,-0.005294507,-0.009352037,0.012532982,-0.011214953,0.019248396,-0.029245283,0,0.015384615,-0.002570694,-0.005747126,-0.012468828,-0.010075567,0.002383435,-0.001043841,-0.004644195
1/24/2017,0.030748852,0.003958169,-0.003124356,0.072416063,-0.005294507,-0.009352037,0.017560074,-0.011214953,0.019248396,0.013020833,0,0.015384615,0.035918367,-0.005747126,-0.012468828,0.023443333,0.002383435,-0.001043841
1/25/2017,-0.009913856,0.030748852,0.003958169,-0.029808375,0.072416063,-0.005294507,0.005644403,0.017560074,-0.011214953,0.021108179,0.013020833,0,-0.00169348,0.035918367,-0.005747126,0.00412844,0.023443333,0.002383435
1/26/2017,-0.017802871,-0.009913856,0.030748852,-0.036526533,-0.029808375,0.072416063,-0.001892148,0.005644403,0.017560074,-0.032345013,0.021108179,0.013020833,-0.012679628,-0.00169348,0.035918367,-0.027176416,0.00412844,0.023443333
1/27/2017,-0.002353993,-0.017802871,-0.009913856,-0.019946809,-0.036526533,-0.029808375,0.004721435,-0.001892148,0.005644403,-0.007832898,-0.032345013,0.021108179,-0.010016694,-0.012679628,-0.00169348,0.041106129,-0.027176416,0.00412844
1/28/2017,-0.002000544,-0.002353993,-0.017802871,0.004563233,-0.019946809,-0.036526533,-0.001897533,0.004721435,-0.001892148,0.002590674,-0.007832898,-0.032345013,-0.061983471,-0.010016694,-0.012679628,0.011379579,0.041106129,-0.027176416
1/29/2017,0.00226782,-0.002000544,-0.002353993,-0.015717092,0.004563233,-0.019946809,0.007575758,-0.001897533,0.004721435,0,0.002590674,-0.007832898,0.014785992,-0.061983471,-0.010016694,-0.009460738,0.011379579,0.041106129
1/30/2017,-0.000957042,0.00226782,-0.002000544,-0.02901354,-0.015717092,0.004563233,-0.008587786,0.007575758,-0.001897533,-0.044155844,0,0.002590674,-0.003949447,0.014785992,-0.061983471,0.003280225,-0.009460738,0.011379579
1/31/2017,-0.054347117,-0.000957042,0.00226782,-0.006892231,-0.02901354,-0.015717092,-0.015137181,-0.008587786,0.007575758,-0.014925373,-0.044155844,0,-0.022029898,-0.003949447,0.014785992,0.010499922,0.003280225,-0.009460738
2/1/2017,-0.019187964,-0.054347117,-0.000957042,0.00248911,-0.006892231,-0.02901354,0,-0.015137181,-0.008587786,0,-0.014925373,-0.044155844,-0.021555042,-0.022029898,-0.003949447,-0.035793475,0.010499922,0.003280225
2/2/2017,-0.023032901,-0.019187964,-0.054347117,-0.017467249,0.00248911,-0.006892231,-0.008387698,0,-0.015137181,-0.00245098,0,-0.014925373,0.009796534,-0.021555042,-0.022029898,0.010856269,-0.035793475,0.010499922
2/3/2017,-0.017898794,-0.023032901,-0.019187964,-0.074187615,-0.017467249,0.00248911,-0.026802218,-0.008387698,0,0.002444988,-0.00245098,0,0.02130898,0.009796534,-0.021555042,-0.000772917,0.010856269,-0.035793475
2/4/2017,-0.012612753,-0.017898794,-0.023032901,-0.005707763,-0.074187615,-0.017467249,-0.02880288,-0.026802218,-0.008387698,0.004901961,0.002444988,-0.00245098,0.019440124,0.02130898,0.009796534,-0.002780352,-0.000772917,0.010856269
2/5/2017,0.014919935,-0.012612753,-0.017898794,0.031782066,-0.005707763,-0.074187615,0.006999125,-0.02880288,-0.026802218,0.004926108,0.004901961,0.002444988,-0.015067407,0.019440124,0.02130898,0.007701787,-0.002780352,-0.000772917
2/6/2017,-0.01052232,0.014919935,-0.012612753,-0.003516999,0.031782066,-0.005707763,-0.003524229,0.006999125,-0.02880288,0,0.004926108,0.004901961,-0.00625,-0.015067407,0.019440124,-0.00124185,0.007701787,-0.002780352
2/7/2017,-0.022347445,-0.01052232,0.014919935,-0.001168224,-0.003516999,0.031782066,-0.011413521,-0.003524229,0.006999125,0,0,0.004926108,0.017857143,-0.00625,-0.015067407,0.006666667,-0.00124185,0.007701787
2/8/2017,-0.001620578,-0.022347445,-0.01052232,-0.012252042,-0.001168224,-0.003516999,0.0078125,-0.011413521,-0.003524229,0.004950495,0,0,-0.011857708,0.017857143,-0.00625,-0.004838458,0.006666667,-0.00124185
2/9/2017,0.064614748,-0.001620578,-0.022347445,0.044380403,-0.012252042,-0.001168224,0.034995626,0.0078125,-0.011413521,0.054726368,0.004950495,0,0.053125,-0.011857708,0.017857143,0.009940975,-0.004838458,0.006666667
2/10/2017,0.005742272,0.064614748,-0.001620578,-0.005428227,0.044380403,-0.012252042,-0.022665458,0.034995626,0.0078125,0.005263158,0.054726368,0.004950495,0.011551155,0.053125,-0.011857708,0.013335425,0.009940975,-0.004838458
2/11/2017,-0.015960836,0.005742272,0.064614748,-0.028794241,-0.005428227,0.044380403,-0.006205674,-0.022665458,0.034995626,-0.002645503,0.005263158,0.054726368,-0.021702838,0.011551155,0.053125,-0.006996343,0.013335425,0.009940975
2/12/2017,0.005246652,-0.015960836,0.005742272,0.013994169,-0.028794241,-0.005428227,-0.004405286,-0.006205674,-0.022665458,0.007915567,-0.002645503,0.005263158,-0.007352941,-0.021702838,0.011551155,0.010105795,-0.006996343,0.013335425
2/13/2017,0.008547009,0.005246652,-0.015960836,0.001774098,0.013994169,-0.028794241,0.011403509,-0.004405286,-0.006205674,0.010638298,0.007915567,-0.002645503,0.01054339,-0.007352941,-0.021702838,0.002871271,0.010105795,-0.006996343
2/14/2017,-0.014041428,0.008547009,0.005246652,-0.075236967,0.001774098,0.013994169,-0.156166815,0.011403509,-0.004405286,-0.01344086,0.010638298,0.007915567,-0.064754098,0.01054339,-0.007352941,-0.004319309,0.002871271,0.010105795
2/15/2017,-0.002916729,-0.014041428,0.008547009,-0.0815427,-0.075236967,0.001774098,0.008442057,-0.156166815,0.011403509,-0.01061008,-0.01344086,0.010638298,-0.048498845,-0.064754098,0.01054339,0.020866518,-0.004319309,0.002871271
2/16/2017,-0.019811808,-0.002916729,-0.014041428,0.005603668,-0.0815427,-0.075236967,0.001547988,0.008442057,-0.156166815,0.005249344,-0.01061008,-0.01344086,0.038179148,-0.048498845,-0.064754098,0.019521718,0.020866518,-0.004319309
2/17/2017,-0.018268707,-0.019811808,-0.002916729,-0.024590164,0.005603668,-0.0815427,0.017054264,0.001547988,0.008442057,-0.01055409,0.005249344,-0.01061008,-0.015267176,0.038179148,-0.048498845,0.015264642,0.019521718,0.020866518
2/18/2017,-0.007847373,-0.018268707,-0.019811808,-0.0705,-0.024590164,0.005603668,-0.010252366,0.017054264,0.001547988,0.010443864,-0.01055409,0.005249344,-0.004511278,-0.015267176,0.038179148,0.061668071,0.015264642,0.019521718
2/19/2017,0.006211946,-0.007847373,-0.018268707,-0.053246147,-0.0705,-0.024590164,0.003903201,-0.010252366,0.017054264,0.007915567,0.010443864,-0.01055409,0.027694611,-0.004511278,-0.015267176,-0.055485725,0.061668071,0.015264642
2/20/2017,-0.030643114,0.006211946,-0.007847373,0.042572062,-0.053246147,-0.0705,0.025862069,0.003903201,-0.010252366,-0.002659574,0.007915567,0.010443864,0.059276366,0.027694611,-0.004511278,0.000850629,-0.055485725,0.061668071
2/21/2017,-0.032704309,-0.030643114,0.006211946,0.015748031,0.042572062,-0.053246147,-0.019308126,0.025862069,0.003903201,-0.00265252,-0.002659574,0.007915567,-0.009819967,0.059276366,0.027694611,0.0069811,0.000850629,-0.055485725
2/22/2017,-0.001918766,-0.032704309,-0.030643114,-0.040941176,0.015748031,0.042572062,0.005524862,-0.019308126,0.025862069,-0.007936508,-0.00265252,-0.002659574,-0.034846029,-0.009819967,0.059276366,-0.004801097,0.0069811,0.000850629
2/23/2017,-0.044100802,-0.001918766,-0.032704309,-0.140144665,-0.040941176,0.015748031,-0.041269841,0.005524862,-0.019308126,-0.007874016,-0.007936508,-0.00265252,-0.007830854,-0.034846029,-0.009819967,-0.005972696,-0.004801097,0.0069811
2/24/2017,-0.005965442,-0.044100802,-0.001918766,-0.038858049,-0.140144665,-0.040941176,0.003810976,-0.041269841,0.005524862,-0.002604167,-0.007874016,-0.007936508,0.073815074,-0.007830854,-0.034846029,0.032909245,-0.005972696,-0.004801097
2/25/2017,0.025424306,-0.005965442,-0.044100802,-0.021374046,-0.038858049,-0.140144665,-0.036725325,0.003810976,-0.041269841,0.005194805,-0.002604167,-0.007874016,0.005872483,0.073815074,-0.007830854,0.006314682,0.032909245,-0.005972696
2/26/2017,-0.01867394,0.025424306,-0.005965442,-0.05044843,-0.021374046,-0.038858049,-0.071586716,-0.036725325,0.003810976,0,0.005194805,-0.002604167,-0.003375527,0.005872483,0.073815074,-0.001059135,0.006314682,0.032909245
2/27/2017,-0.012675935,-0.01867394,0.025424306,-0.002490217,-0.05044843,-0.021374046,-0.060606061,-0.071586716,-0.036725325,0.007832898,0,0.005194805,-0.0058873,-0.003375527,0.005872483,0.010932816,-0.001059135,0.006314682
2/28/2017,0,-0.012675935,-0.01867394,-0.153655075,-0.002490217,-0.05044843,-0.027272727,-0.060606061,-0.071586716,0.007894737,0.007832898,0,-0.026755853,-0.0058873,-0.003375527,0.013014798,0.010932816,-0.001059135
3/1/2017,-0.036043289,0,-0.012675935,-0.308520455,-0.153655075,-0.002490217,-0.096713021,-0.027272727,-0.060606061,-0.00795756,0.007894737,0.007832898,-0.004071661,-0.026755853,-0.0058873,0.023121387,0.013014798,0.010932816
3/2/2017,-0.023321063,-0.036043289,0,0.002350729,-0.308520455,-0.153655075,-0.096829971,-0.096713021,-0.027272727,-0.031578947,-0.00795756,0.007894737,-0.063260341,-0.004071661,-0.026755853,-0.107803254,0.023121387,0.013014798
3/3/2017,-0.019168512,-0.023321063,-0.036043289,-0.116399623,0.002350729,-0.308520455,-0.022595901,-0.096829971,-0.096713021,0,-0.031578947,-0.00795756,-0.061022121,-0.063260341,-0.004071661,-0.058087131,-0.107803254,0.023121387
3/4/2017,0.015560906,-0.019168512,-0.023321063,0.084423808,-0.116399623,0.002350729,0.043165468,-0.022595901,-0.096829971,0.010204082,0,-0.031578947,0.017253774,-0.061022121,-0.063260341,0.006310144,-0.058087131,-0.107803254
3/5/2017,-0.009536709,0.015560906,-0.019168512,0.024665745,0.084423808,-0.116399623,-0.036519871,0.043165468,-0.022595901,-0.005154639,0.010204082,0,-0.110460863,0.017253774,-0.061022121,0.026988411,0.006310144,-0.058087131
3/6/2017,-0.004506282,-0.009536709,0.015560906,-0.099030962,0.024665745,0.084423808,-0.016062176,-0.036519871,0.043165468,-0.005128205,-0.005154639,0.010204082,-0.015151515,-0.110460863,0.017253774,0.01174743,0.026988411,0.006310144
3/7/2017,0.038724732,-0.004506282,-0.009536709,0.017634409,-0.099030962,0.024665745,0.036715961,-0.016062176,-0.036519871,0.025510204,-0.005128205,-0.005154639,0.121998702,-0.015151515,-0.110460863,-0.078751857,0.01174743,0.026988411
3/8/2017,0.060104288,0.038724732,-0.004506282,0.073336252,0.017634409,-0.099030962,0.11858126,0.036715961,-0.016062176,0.010471204,0.025510204,-0.005128205,0.07834442,0.121998702,-0.015151515,0.00382614,-0.078751857,0.01174743
3/9/2017,-0.033469565,0.060104288,0.038724732,-0.206236712,0.073336252,0.017634409,-0.066066066,0.11858126,0.036715961,-0.015873016,0.010471204,0.025510204,-0.044907779,0.07834442,0.121998702,0.001689968,0.00382614,-0.078751857
3/10/2017,0.060387551,-0.033469565,0.060104288,0.012534273,-0.206236712,0.073336252,-0.089014085,-0.066066066,0.11858126,0.0234375,-0.015873016,0.010471204,-0.013814275,-0.044907779,0.07834442,0.04170514,0.001689968,0.00382614
3/11/2017,-0.0529318,0.060387551,-0.033469565,-0.446449821,0.012534273,-0.206236712,-0.110708743,-0.089014085,-0.066066066,-0.013333333,0.0234375,-0.015873016,-0.112036336,-0.013814275,-0.044907779,-0.001766501,0.04170514,0.001689968
3/12/2017,-0.038738593,-0.0529318,0.060387551,-0.05690388,-0.446449821,0.012534273,-0.091755939,-0.110708743,-0.089014085,-0.010526316,-0.013333333,0.0234375,-0.142954391,-0.112036336,-0.013814275,-0.002725232,-0.001766501,0.04170514
3/13/2017,-0.008629583,-0.038738593,-0.0529318,0.032044629,-0.05690388,-0.446449821,-0.219709898,-0.091755939,-0.110708743,-0.0859375,-0.010526316,-0.013333333,-0.07980941,-0.142954391,-0.112036336,-0.020783373,-0.002725232,-0.001766501
3/14/2017,-0.006558867,-0.008629583,-0.038738593,-0.182683286,0.032044629,-0.05690388,-0.002098636,-0.219709898,-0.091755939,0.026378897,-0.0859375,-0.010526316,0.020408163,-0.07980941,-0.142954391,0.000626468,-0.020783373,-0.002725232
3/15/2017,-0.00775,-0.006558867,-0.008629583,-0.077629193,-0.182683286,0.032044629,-0.223734729,-0.002098636,-0.219709898,-0.024630542,0.026378897,-0.0859375,-0.068693694,0.020408163,-0.07980941,0.010499922,0.000626468,-0.020783373
3/16/2017,0.04945543,-0.00775,-0.006558867,0.055526343,-0.077629193,-0.182683286,-0.322019395,-0.223734729,-0.002098636,-0.019230769,-0.024630542,0.026378897,-0.184404636,-0.068693694,0.020408163,-0.012670257,0.010499922,0.000626468
3/17/2017,0.073732331,0.04945543,-0.00775,-0.103885982,0.055526343,-0.077629193,-0.010355987,-0.322019395,-0.223734729,0.04245283,-0.019230769,-0.024630542,0.005782918,-0.184404636,-0.068693694,0.043478261,-0.012670257,0.010499922
3/18/2017,0.114894158,0.073732331,0.04945543,-0.101876135,-0.103885982,0.055526343,0.270553064,-0.010355987,-0.322019395,0.022167488,0.04245283,-0.019230769,0.102013423,0.005782918,-0.184404636,-0.097122302,0.043478261,-0.012670257
3/19/2017,-0.06461153,0.114894158,0.073732331,0.009245698,-0.101876135,-0.103885982,-0.30971897,0.270553064,-0.010355987,0.002518892,0.022167488,0.04245283,-0.160438465,0.102013423,0.005782918,-0.030104322,-0.097122302,0.043478261
3/20/2017,-0.016870189,-0.06461153,0.114894158,0.075579784,0.009245698,-0.101876135,0.030174341,-0.30971897,0.270553064,-0.017676768,0.002518892,0.022167488,0.033490769,-0.160438465,0.102013423,-0.009114583,-0.030104322,-0.097122302
3/21/2017,-0.062898988,-0.016870189,-0.06461153,0.046676662,0.075579784,0.009245698,0.005531228,0.030174341,-0.30971897,0.004962779,-0.017676768,0.002518892,0.054198134,0.033490769,-0.160438465,0.009462366,-0.009114583,-0.030104322
3/22/2017,0.063719278,-0.062898988,-0.016870189,-0.064269239,0.046676662,0.075579784,0.018771727,0.005531228,0.030174341,0.017456359,0.004962779,-0.017676768,-0.006106153,0.054198134,0.033490769,-0.056737589,0.009462366,-0.009114583
3/23/2017,0.010055855,0.063719278,-0.062898988,0.0007881,-0.064269239,0.046676662,-0.031648559,0.018771727,0.005531228,-0.010152284,0.017456359,0.004962779,-0.018674136,-0.006106153,0.054198134,-0.449390494,-0.056737589,0.009462366
3/24/2017,0.097314628,0.010055855,0.063719278,0.041013507,0.0007881,-0.064269239,-0.215888278,-0.031648559,0.018771727,-0.025125628,-0.010152284,0.017456359,0.03299725,-0.018674136,-0.006106153,0.006048006,-0.449390494,-0.056737589
3/25/2017,-0.037609864,0.097314628,0.010055855,0.030225146,0.041013507,0.0007881,0.035021653,-0.215888278,-0.031648559,0.00245098,-0.025125628,-0.010152284,0.04549763,0.03299725,-0.018674136,0.133295303,0.006048006,-0.449390494
