date,BTC_RTN,BTC_RTN_LG1,BTC_RTN_LG2,ETH_RTN,ETH_RTN_LG1,ETH_RTN_LG2,XRP_RTN,XRP_RTN_LG1,XRP_RTN_LG2,BCH_RTN,BCH_RTN_LG1,BCH_RTN_LG2,BNP_RTN,BNP_RTN_LG1,BNP_RTN_LG2,LINK_RTN,LINK_RTN_LG1,LINK_RTN_LG2,LTC_RTN,LTC_RTN_LG1,LTC_RTN_LG2,ADA_RTN,ADA_RTN_LG1,ADA_RTN_LG2
4/3/2019,-0.01908656,-0.1735614,-0.0128563,0.01524762,-0.1560319,-0.002261376,0.026358539,-0.123908463,-0.011376682,-0.2634989,-0.4086381,0.007754218,0.052551794,-0.102506964,-0.031609195,0.032220908,-0.05060075,-0.095594478,-0.114581966,-0.255603164,0.001316656,-0.06149742,-0.181625881,-0.03704872
4/4/2019,0.01009853,-0.01908656,-0.1735614,0.0211198,0.01524762,-0.1560319,0.028404542,0.026358539,-0.123908463,0.03948382,-0.2634989,-0.4086381,-0.0208,0.052551794,-0.102506964,0.041052041,0.032220908,-0.05060075,-0.000706547,-0.114581966,-0.255603164,0.036958654,-0.06149742,-0.181625881
4/5/2019,-0.02313325,0.01009853,-0.01908656,-0.0472002,0.0211198,0.01524762,-0.088086782,0.028404542,0.026358539,-0.02118159,0.03948382,-0.2634989,-0.016196447,-0.0208,0.052551794,-0.064967542,0.041052041,0.032220908,-0.043539656,-0.000706547,-0.114581966,-0.044134142,0.036958654,-0.06149742
4/6/2019,-0.004594226,-0.02313325,0.01009853,-0.002658464,-0.0472002,0.0211198,0.020447592,-0.088086782,0.028404542,-0.04589254,-0.02118159,0.03948382,0.016966581,-0.016196447,-0.0208,0.012741832,-0.064967542,0.041052041,-0.043865584,-0.043539656,-0.000706547,0.010271195,-0.044134142,0.036958654
4/7/2019,-0.02748716,-0.004594226,-0.02313325,-0.05170233,-0.002658464,-0.0472002,-0.015380709,0.020447592,-0.088086782,-0.04420557,-0.04589254,-0.02118159,0.000523013,0.016966581,-0.016196447,-0.012294119,0.012741832,-0.064967542,0.002808685,-0.043865584,-0.043539656,-0.002159732,0.010271195,-0.044134142
4/8/2019,-0.01747872,-0.02748716,-0.004594226,-0.03283101,-0.05170233,-0.002658464,0.004507358,-0.015380709,0.020447592,0.02953693,-0.04420557,-0.04589254,0.052328624,0.000523013,0.016966581,0.014243163,-0.012294119,0.012741832,0.030549236,0.002808685,-0.043865584,0.03840458,-0.002159732,0.010271195
4/9/2019,0.01603284,-0.01747872,-0.02748716,0.02302227,-0.03283101,-0.05170233,0.024486788,0.004507358,-0.015380709,0.04552487,0.02953693,-0.04420557,-0.018221977,0.052328624,0.000523013,0.060149517,0.014243163,-0.012294119,0.030170969,0.030549236,0.002808685,0.037467388,0.03840458,-0.002159732
4/10/2019,-0.02297613,0.01603284,-0.01747872,-0.006984247,0.02302227,-0.03283101,-0.015252016,0.024486788,0.004507358,-0.0310093,0.04552487,0.02953693,0.010303688,-0.018221977,0.052328624,0.026975013,0.060149517,0.014243163,-0.018320083,0.030170969,0.030549236,-0.074209841,0.037467388,0.03840458
4/11/2019,0.04884161,-0.02297613,0.01603284,0.06676438,-0.006984247,0.02302227,0.067104106,-0.015252016,0.024486788,0.1065134,-0.0310093,0.04552487,0.030136986,0.010303688,-0.018221977,0.065609881,0.026975013,0.060149517,0.098438561,-0.018320083,0.030170969,0.073129252,-0.074209841,0.037467388
4/12/2019,-0.004946165,0.04884161,-0.02297613,0.004592112,0.06676438,-0.006984247,0.014012762,0.067104106,-0.015252016,-0.03718241,0.1065134,-0.0310093,-0.041242938,0.030136986,0.010303688,-0.018980793,0.065609881,0.026975013,0.009036145,0.098438561,-0.018320083,-0.00093542,0.073129252,-0.074209841
4/13/2019,-0.001385156,-0.004946165,0.04884161,0.001396206,0.004592112,0.06676438,0.000965233,0.014012762,0.067104106,0.01194981,-0.03718241,0.1065134,-0.015735214,-0.041242938,0.030136986,-0.088539417,-0.018980793,0.065609881,0.009371834,0.009036145,0.098438561,-0.003211004,-0.00093542,0.073129252
4/14/2019,-0.01395646,-0.001385156,-0.004946165,-0.02024194,0.001396206,0.004592112,-0.008520662,0.000965233,0.014012762,-0.03284786,0.01194981,-0.03718241,-0.041132479,-0.015735214,-0.041242938,0.019413659,-0.088539417,-0.018980793,-0.060342623,0.009371834,0.009036145,-0.010892023,-0.003211004,-0.00093542
4/15/2019,0.019469,-0.01395646,-0.001385156,0.03735694,-0.02024194,0.001396206,0.024013941,-0.008520662,0.000965233,-0.08823836,-0.03284786,0.01194981,0.004617753,-0.041132479,-0.015735214,0.069081212,0.019413659,-0.088539417,0.046901374,-0.060342623,0.009371834,0.027598266,-0.010892023,-0.003211004
4/16/2019,-0.03324384,0.019469,-0.01395646,-0.03744499,0.03735694,-0.02024194,-0.019647069,0.024013941,-0.008520662,-0.01333886,-0.08823836,-0.03284786,-0.022164948,0.004617753,-0.041132479,-0.022022941,0.069081212,0.019413659,-0.029095509,0.046901374,-0.060342623,-0.017932861,0.027598266,-0.010892023
4/17/2019,-0.003128583,-0.03324384,0.019469,0.003997126,-0.03744499,0.03735694,-0.025166708,-0.019647069,0.024013941,0.02359338,-0.01333886,-0.08823836,0.011598588,-0.022164948,0.004617753,0.005556064,-0.022022941,0.069081212,0.024830977,-0.029095509,0.046901374,0.008462337,-0.017932861,0.027598266
4/18/2019,-0.008844388,-0.003128583,-0.03324384,-0.04109015,0.003997126,-0.03744499,-0.004805442,-0.025166708,-0.019647069,0.0123552,0.02359338,-0.01333886,-0.124489796,0.011598588,-0.022164948,-0.048181042,0.005556064,-0.022022941,-0.034539266,0.024830977,-0.029095509,0.015636661,0.008462337,-0.017932861
4/19/2019,-0.001022937,-0.008844388,-0.003128583,0.000575288,-0.04109015,0.003997126,0.01531752,-0.004805442,-0.025166708,0.000488643,0.0123552,0.02359338,-0.110707804,-0.124489796,0.011598588,0.019246246,-0.048181042,0.005556064,-0.00609236,-0.034539266,0.024830977,0.027820238,0.015636661,0.008462337
4/20/2019,-0.006425584,-0.001022937,-0.008844388,-0.00023023,0.000575288,-0.04109015,0.010322324,0.01531752,-0.004805442,0.01975163,0.000488643,0.0123552,-0.021650327,-0.110707804,-0.124489796,-0.002704805,0.019246246,-0.048181042,0.012837592,-0.00609236,-0.034539266,0.037660377,0.027820238,0.015636661
4/21/2019,0.004376327,-0.006425584,-0.001022937,0.02129495,-0.00023023,0.000575288,0.018348372,0.010322324,0.01531752,0.03414793,0.01975163,0.000488643,0.032786885,-0.021650327,-0.110707804,0.031344236,-0.002704805,0.019246246,0.051282051,0.012837592,-0.00609236,0.031370089,0.037660377,0.027820238
4/22/2019,-0.01596384,0.004376327,-0.006425584,-0.01070269,0.02129495,-0.00023023,-0.004605379,0.018348372,0.010322324,-0.00802116,0.03414793,0.01975163,0.011575031,0.032786885,-0.021650327,0.005673696,0.031344236,-0.002704805,0.004914005,0.051282051,0.012837592,-0.05308612,0.031370089,0.037660377
4/23/2019,-0.03203887,-0.01596384,0.004376327,0.002443697,-0.01070269,0.02129495,0.008372076,-0.004605379,0.018348372,0.005600847,-0.00802116,0.03414793,0.04307821,0.011575031,0.032786885,0.030565936,0.005673696,0.031344236,0.027290448,0.004914005,0.051282051,0.045053819,-0.05308612,0.031370089
4/24/2019,0.01928981,-0.03203887,-0.01596384,0.03277921,0.002443697,-0.01070269,0.058850266,0.008372076,-0.004605379,0.04200299,0.005600847,-0.00802116,-0.010926573,0.04307821,0.011575031,0.006583825,0.030565936,0.005673696,0.020574482,0.027290448,0.004914005,0.025213354,0.045053819,-0.05308612
4/25/2019,0.04654275,0.01928981,-0.03203887,0.06856416,0.03277921,0.002443697,0.042782765,0.058850266,0.008372076,0.04334264,0.04200299,0.005600847,0.038478167,-0.010926573,0.04307821,0.068588978,0.006583825,0.030565936,0.02809985,0.020574482,0.027290448,0.046816711,0.025213354,0.045053819
4/26/2019,-0.01320983,0.04654275,0.01928981,-0.01223617,0.06856416,0.03277921,-0.031508307,0.042782765,0.058850266,0.01112985,0.04334264,0.04200299,-0.028327338,0.038478167,-0.010926573,0.019259,0.068588978,0.006583825,-0.026245614,0.02809985,0.020574482,0.000361042,0.046816711,0.025213354
4/27/2019,0.002094966,-0.01320983,0.04654275,-0.0133034,-0.01223617,0.06856416,0.005899458,-0.031508307,0.042782765,-0.000227367,0.01112985,0.04334264,0.023174464,-0.028327338,0.038478167,-0.010631091,0.019259,0.068588978,0.013676149,-0.026245614,0.02809985,-0.014114622,0.000361042,0.046816711
4/28/2019,-0.0031984,0.002094966,-0.01320983,0.007132422,-0.0133034,-0.01223617,-0.00230841,0.005899458,-0.031508307,0.03209063,-0.000227367,0.01112985,-0.025067144,0.023174464,-0.028327338,-0.015053072,-0.010631091,0.019259,0.033139212,0.013676149,-0.026245614,0.022864551,-0.014114622,0.000361042
4/29/2019,0.007150244,-0.0031984,0.002094966,0.01335032,0.007132422,-0.0133034,0.010547161,-0.00230841,0.005899458,0.07382472,0.03209063,-0.000227367,0.051965066,-0.025067144,0.023174464,0.032834469,-0.015053072,-0.010631091,0.025383623,0.033139212,0.013676149,0.057733522,0.022864551,-0.014114622
4/30/2019,-0.01970135,0.007150244,-0.0031984,-0.0449098,0.01335032,0.007132422,-0.051605734,0.010547161,-0.00230841,-0.1316513,0.07382472,0.03209063,-0.019345924,0.051965066,-0.025067144,-0.091508439,0.032834469,-0.015053072,-0.09299588,0.025383623,0.033139212,-0.088425059,0.057733522,0.022864551
5/1/2019,-0.009712733,-0.01970135,0.007150244,0.008324541,-0.0449098,0.01335032,0.015445463,-0.051605734,0.010547161,-0.01516282,-0.1316513,0.07382472,0.008133755,-0.019345924,0.051965066,-0.006033772,-0.091508439,0.032834469,0.008346796,-0.09299588,0.025383623,0.018934979,-0.088425059,0.057733522
5/2/2019,-0.01898673,-0.009712733,-0.01970135,-0.008083495,0.008324541,-0.0449098,0.004781815,0.015445463,-0.051605734,0.006033458,-0.01516282,-0.1316513,-0.074715262,0.008133755,-0.019345924,0.026477601,-0.006033772,-0.091508439,-0.001629107,0.008346796,-0.09299588,0.006303069,0.018934979,-0.088425059
5/3/2019,-0.04777418,-0.01898673,-0.009712733,-0.03596103,-0.008083495,0.008324541,-0.016432583,0.004781815,0.015445463,-0.08449928,0.006033458,-0.01516282,-0.006782535,-0.074715262,0.008133755,-0.105182976,0.026477601,-0.006033772,-0.075223638,-0.001629107,0.008346796,-0.018650024,0.006303069,0.018934979
5/4/2019,-0.01090096,-0.04777418,-0.01898673,0.02334027,-0.03596103,-0.008083495,0.011907002,-0.016432583,0.004781815,0.005187603,-0.08449928,0.006033458,0.036631579,-0.006782535,-0.074715262,0.033524353,-0.105182976,0.026477601,0.016009076,-0.075223638,-0.001629107,0.042629334,-0.018650024,0.006303069
5/5/2019,0.006081106,-0.01090096,-0.04777418,0.00353595,0.02334027,-0.03596103,0.00725656,0.011907002,-0.016432583,-0.008439473,0.005187603,-0.08449928,-0.006118881,0.036631579,-0.006782535,-0.024210346,0.033524353,-0.105182976,0.02664617,0.016009076,-0.075223638,0.01097488,0.042629334,-0.018650024
5/6/2019,0.008437258,0.006081106,-0.01090096,-0.05628631,0.00353595,0.02334027,-0.000155453,0.00725656,0.011907002,0.02139823,-0.008439473,0.005187603,0.035186794,-0.006118881,0.036631579,-0.140323366,-0.024210346,0.033524353,0.013161358,0.02664617,0.016009076,-0.009584858,0.01097488,0.042629334
5/7/2019,-0.01438884,0.008437258,0.006081106,0.01650733,-0.05628631,0.00353595,0.008945431,-0.000155453,0.00725656,0.003232958,0.02139823,-0.008439473,0.060783431,0.035186794,-0.006118881,0.057766554,-0.140323366,-0.024210346,0.003867698,0.013161358,0.02664617,0.041090147,-0.009584858,0.01097488
5/8/2019,-0.02623895,-0.01438884,0.008437258,-0.006772638,0.01650733,-0.05628631,-0.003460312,0.008945431,-0.000155453,0.001499749,0.003232958,0.02139823,0.00527325,0.060783431,0.035186794,-0.085938934,0.057766554,-0.140323366,0.000937207,0.003867698,0.013161358,-0.008901243,0.041090147,-0.009584858
5/9/2019,-0.03210549,-0.02623895,-0.01438884,0.0038608,-0.006772638,0.01650733,0.014006338,-0.003460312,0.008945431,0.007369841,0.001499749,0.003232958,0.09253012,0.00527325,0.060783431,-0.081671983,-0.085938934,0.057766554,0.005896542,0.000937207,0.003867698,0.045119648,-0.008901243,0.041090147
5/10/2019,-0.03309083,-0.03210549,-0.02623895,-0.01673619,0.0038608,-0.006772638,-0.013078861,0.014006338,-0.003460312,-0.01245649,0.007369841,0.001499749,-0.040892193,0.09253012,0.00527325,-0.049403844,-0.081671983,-0.085938934,-0.04030736,0.005896542,0.000937207,-0.028156457,0.045119648,-0.008901243
5/11/2019,-0.1294779,-0.03309083,-0.03210549,-0.1222133,-0.01673619,0.0038608,-0.080416263,-0.013078861,0.014006338,-0.2385569,-0.01245649,0.007369841,-0.073979592,-0.040892193,0.09253012,-0.010965657,-0.049403844,-0.081671983,-0.156148762,-0.04030736,0.005896542,-0.185139055,-0.028156457,0.045119648
5/12/2019,0.03225639,-0.1294779,-0.03309083,0.03587237,-0.1222133,-0.01673619,0.04458269,-0.080416263,-0.013078861,0.006566199,-0.2385569,-0.01245649,0.010451306,-0.073979592,-0.040892193,0.030689885,-0.010965657,-0.049403844,0.052118359,-0.156148762,-0.04030736,0.067645768,-0.185139055,-0.028156457
5/13/2019,-0.1208412,0.03225639,-0.1294779,-0.05081943,0.03587237,-0.1222133,-0.049668789,0.04458269,-0.080416263,-0.0860097,0.006566199,-0.2385569,-0.14306289,0.010451306,-0.073979592,0.017162875,0.030689885,-0.010965657,-0.041267589,0.052118359,-0.156148762,-0.0426048,0.067645768,-0.185139055
5/14/2019,-0.02296888,-0.1208412,0.03225639,-0.1031241,-0.05081943,0.03587237,-0.256815424,-0.049668789,0.04458269,-0.01165205,-0.0860097,0.006566199,0.007559849,-0.14306289,0.010451306,-0.272747515,0.017162875,0.030689885,-0.040426982,-0.041267589,0.052118359,-0.15646212,-0.0426048,0.067645768
5/15/2019,-0.02636214,-0.02296888,-0.1208412,-0.1381534,-0.1031241,-0.05081943,-0.114757665,-0.256815424,-0.049668789,-0.03591629,-0.01165205,-0.0860097,-0.13796022,0.007559849,-0.14306289,-0.02732656,-0.272747515,0.017162875,-0.110456232,-0.040426982,-0.041267589,-0.111780368,-0.15646212,-0.0426048
5/16/2019,0.03903146,-0.02636214,-0.02296888,-0.06821775,-0.1381534,-0.1031241,0.079600004,-0.114757665,-0.256815424,0.01049805,-0.03591629,-0.01165205,0.020825586,-0.13796022,0.007559849,-0.095261917,-0.02732656,-0.272747515,0.060448201,-0.110456232,-0.040426982,0.06162787,-0.111780368,-0.15646212
5/17/2019,0.06861337,0.03903146,-0.02636214,0.07670169,-0.06821775,-0.1381534,0.079850944,0.079600004,-0.114757665,0.08490094,0.01049805,-0.03591629,0.024686669,0.020825586,-0.13796022,0.041456607,-0.095261917,-0.02732656,0.068940266,0.060448201,-0.110456232,0.055591475,0.06162787,-0.111780368
5/18/2019,0.009898003,0.06861337,0.03903146,0.0375779,0.07670169,-0.06821775,0.034845272,0.079850944,0.079600004,0.01981639,0.08490094,0.01049805,-0.105919003,0.024686669,0.020825586,-0.052293994,0.041456607,-0.095261917,0.025842697,0.068940266,0.060448201,0.049915926,0.055591475,0.06162787
5/19/2019,-0.1274177,0.009898003,0.06861337,-0.1137681,0.0375779,0.07670169,-0.120632297,0.034845272,0.079850944,-0.1785974,0.01981639,0.08490094,-0.03556338,-0.105919003,0.024686669,-0.064439054,-0.052293994,0.041456607,-0.099423299,0.025842697,0.068940266,-0.099767395,0.049915926,0.055591475
5/20/2019,0.02676124,-0.1274177,0.009898003,0.0360902,-0.1137681,0.0375779,0.047155853,-0.120632297,0.034845272,0.02059359,-0.1785974,0.01981639,0.003400204,-0.03556338,-0.105919003,0.999886358,-0.064439054,-0.052293994,0.040180445,-0.099423299,0.025842697,0.02469079,-0.099767395,0.049915926
5/21/2019,0.001877588,0.02676124,-0.1274177,-0.01334075,0.0360902,-0.1137681,0.001005018,0.047155853,-0.120632297,-0.01148226,0.02059359,-0.1785974,-0.092118731,0.003400204,-0.03556338,-0.053097345,0.999886358,-0.064439054,-0.000218603,0.040180445,-0.099423299,0.002722516,0.02469079,-0.099767395
5/22/2019,0.03557058,0.001877588,0.02676124,0.04121936,-0.01334075,0.0360902,0.05273099,0.001005018,0.047155853,0.05996881,-0.01148226,0.02059359,0.01843174,-0.092118731,0.003400204,-0.025210084,-0.053097345,0.999886358,0.036061633,-0.000218603,0.040180445,0.078731224,0.002722516,0.02469079
5/23/2019,-0.02627323,0.03557058,0.001877588,-0.005190046,0.04121936,-0.01334075,-0.012125734,0.05273099,0.001005018,-0.03396088,0.05996881,-0.01148226,-0.003182686,0.01843174,-0.092118731,-0.098360656,-0.025210084,-0.053097345,-0.010996486,0.036061633,-0.000218603,-0.035084344,0.078731224,0.002722516
5/24/2019,-0.01338772,-0.02627323,0.03557058,-0.01427001,-0.005190046,0.04121936,-0.008753843,-0.012125734,0.05273099,-0.0079095,-0.03396088,0.05996881,-0.073604061,-0.003182686,0.01843174,0,-0.098360656,-0.025210084,-0.120206324,-0.010996486,0.036061633,-0.002218367,-0.035084344,0.078731224
5/25/2019,-0.008159121,-0.01338772,-0.02627323,-0.009139004,-0.01427001,-0.005190046,-0.006498657,-0.008753843,-0.012125734,0.005647226,-0.0079095,-0.03396088,-0.035756501,-0.073604061,-0.003182686,0.156716418,0,-0.098360656,-0.027727728,-0.120206324,-0.010996486,0.004538204,-0.002218367,-0.035084344
5/26/2019,-0.07707874,-0.008159121,-0.01338772,-0.06081194,-0.009139004,-0.01427001,-0.055221683,-0.006498657,-0.008753843,-0.06416877,0.005647226,-0.0079095,0.027104137,-0.035756501,-0.073604061,0.03539823,0.156716418,0,-0.085224506,-0.027727728,-0.120206324,-0.068470349,0.004538204,-0.002218367
5/27/2019,-0.01528389,-0.07707874,-0.008159121,-0.02167963,-0.06081194,-0.009139004,-0.063061166,-0.055221683,-0.006498657,-0.02532111,-0.06416877,0.005647226,0.012316716,0.027104137,-0.035756501,-0.110091743,0.03539823,0.156716418,-0.059325076,-0.085224506,-0.027727728,-0.066047388,-0.068470349,0.004538204
5/28/2019,0.009745907,-0.01528389,-0.07707874,0.003994709,-0.02167963,-0.06081194,-0.028516611,-0.063061166,-0.055221683,0.01982873,-0.02532111,-0.06416877,0.009501188,0.012316716,0.027104137,-0.05785124,-0.110091743,0.03539823,0.026264509,-0.059325076,-0.085224506,-0.012214406,-0.066047388,-0.068470349
5/29/2019,0.006934633,0.009745907,-0.01528389,0.008499825,0.003994709,-0.02167963,0.006350927,-0.028516611,-0.063061166,-0.04395401,0.01982873,-0.02532111,-0.011390887,0.009501188,0.012316716,0.078125,-0.05785124,-0.110091743,-0.001305142,0.026264509,-0.059325076,0.020987987,-0.012214406,-0.066047388
5/30/2019,0.03926565,0.006934633,0.009745907,0.05047128,0.008499825,0.003994709,0.048044569,0.006350927,-0.028516611,0.06496081,-0.04395401,0.01982873,0.042975697,-0.011390887,0.009501188,0.13559322,0.078125,-0.05785124,0.054570733,-0.001305142,0.026264509,0.069959391,0.020987987,-0.012214406
5/31/2019,-0.03065463,0.03926565,0.006934633,-0.04787768,0.05047128,0.008499825,-0.03830301,0.048044569,0.006350927,-0.04816074,0.06496081,-0.04395401,-0.014245897,0.042975697,-0.011390887,0,0.13559322,0.078125,-0.052757353,0.054570733,-0.001305142,-0.058348124,0.069959391,0.020987987
6/1/2019,0.001222283,-0.03065463,0.03926565,0.01014498,-0.04787768,0.05047128,0.018220414,-0.03830301,0.048044569,0.02383898,-0.04816074,0.06496081,-0.007938931,-0.014245897,0.042975697,-9461.078431,0,0.13559322,0.016762703,-0.052757353,0.054570733,-0.012209166,-0.058348124,0.069959391
6/2/2019,-0.02089444,0.001222283,-0.03065463,-0.0182373,0.01014498,-0.04787768,-0.032983188,0.018220414,-0.03830301,-0.02142889,0.02383898,-0.04816074,-0.004847016,-0.007938931,-0.014245897,0.999895351,-9461.078431,0,-0.018469188,0.016762703,-0.052757353,-0.066771233,-0.012209166,-0.058348124
6/3/2019,0.06107425,-0.02089444,0.001222283,0.06520375,-0.0182373,0.01014498,0.042764482,-0.032983188,0.018220414,0.07911753,-0.02142889,0.02383898,0.053662948,-0.004847016,-0.007938931,-9018.49505,0.999895351,-9461.078431,0.063034002,-0.018469188,0.016762703,0.081488538,-0.066771233,-0.012209166
6/4/2019,0.06105747,0.06107425,-0.02089444,0.04461424,0.06520375,-0.0182373,0.058945801,0.042764482,-0.032983188,0.06362257,0.07911753,-0.02142889,0.064033132,0.053662948,-0.004847016,0.030428039,-9018.49505,0.999895351,0.050060482,0.063034002,-0.018469188,0.070140235,0.081488538,-0.066771233
6/5/2019,-0.01510942,0.06105747,0.06107425,-0.0236596,0.04461424,0.06520375,-0.005153906,0.058945801,0.042764482,-0.04108086,0.06362257,0.07911753,-0.055479918,0.064033132,0.053662948,0.999877724,0.030428039,-9018.49505,-0.01723969,0.050060482,0.063034002,-0.011541352,0.070140235,0.081488538
6/6/2019,0.000282451,-0.01510942,0.06105747,-0.00979558,-0.0236596,0.04461424,-0.04173495,-0.005153906,0.058945801,0.003639772,-0.04108086,0.06362257,-0.015156401,-0.055479918,0.064033132,-0.037037037,0.999877724,0.030428039,-0.069908522,-0.01723969,0.050060482,-0.000407488,-0.011541352,0.070140235
6/7/2019,-0.02837249,0.000282451,-0.01510942,-0.005852373,-0.00979558,-0.0236596,-0.008556991,-0.04173495,-0.005153906,-0.01133701,0.003639772,-0.04108086,-0.003494282,-0.015156401,-0.055479918,-0.053571429,-0.037037037,0.999877724,-0.056340563,-0.069908522,-0.01723969,-0.027973452,-0.000407488,-0.011541352
6/8/2019,0.01116619,-0.02837249,0.000282451,0.02068301,-0.005852373,-0.00979558,0.02533264,-0.008556991,-0.04173495,0.01791097,-0.01133701,0.003639772,-0.015194682,-0.003494282,-0.015156401,0.025423729,-0.053571429,-0.037037037,-0.010053676,-0.056340563,-0.069908522,0.018576573,-0.027973452,-0.000407488
6/9/2019,0.03344801,0.01116619,-0.02837249,0.05147721,0.02068301,-0.005852373,0.058545965,0.02533264,-0.008556991,0.03315234,0.01791097,-0.01133701,0.047084503,-0.015194682,-0.003494282,0.069565217,0.025423729,-0.053571429,0.028848587,-0.010053676,-0.056340563,0.056321471,0.018576573,-0.027973452
6/10/2019,-0.04061482,0.03344801,0.01116619,-0.06190745,0.05147721,0.02068301,-0.031321311,0.058545965,0.02533264,-0.03518108,0.03315234,0.01791097,-0.04908377,0.047084503,-0.015194682,-0.112149533,0.069565217,0.025423729,-0.121080518,0.028848587,-0.010053676,-0.076343274,0.056321471,0.018576573
6/11/2019,0.00907714,-0.04061482,0.03344801,0.007029757,-0.06190745,0.05147721,0.015398562,-0.031321311,0.058545965,0.01690401,-0.03518108,0.03315234,-0.006238303,-0.04908377,0.047084503,0.042016807,-0.112149533,0.069565217,-0.053924227,-0.121080518,0.028848587,-0.028385377,-0.076343274,0.056321471
6/12/2019,-0.02751739,0.00907714,-0.04061482,-0.06151841,0.007029757,-0.06190745,-0.019020395,0.015398562,-0.031321311,-0.02183496,0.01690401,-0.03518108,-0.07532548,-0.006238303,-0.04908377,0,0.042016807,-0.112149533,0.002793501,-0.053924227,-0.121080518,-0.097311431,-0.028385377,-0.076343274
6/13/2019,-0.01044212,-0.02751739,0.00907714,0.01812948,-0.06151841,0.007029757,0.002172939,-0.019020395,0.015398562,-0.03925525,-0.02183496,0.01690401,-0.012972038,-0.07532548,-0.006238303,-0.622807018,0,0.042016807,0.031699226,0.002793501,-0.053924227,0.07030303,-0.097311431,-0.028385377
6/14/2019,-0.05624039,-0.01044212,-0.02751739,-0.0309169,0.01812948,-0.06151841,-0.012557155,0.002172939,-0.019020395,-0.0226975,-0.03925525,-0.02183496,0.058622652,-0.012972038,-0.07532548,0.091891892,-0.622807018,0,-0.01294252,0.031699226,0.002793501,-0.009806216,0.07030303,-0.097311431
6/15/2019,-0.01662671,-0.05624039,-0.01044212,-0.01866785,-0.0309169,0.01812948,-0.011080974,-0.012557155,0.002172939,-0.003655387,-0.0226975,-0.03925525,0.007557437,0.058622652,-0.012972038,-0.023809524,0.091891892,-0.622807018,-0.038181135,-0.01294252,0.031699226,-0.011741467,-0.009806216,0.07030303
6/16/2019,-0.01766278,-0.01662671,-0.05624039,-0.000743485,-0.01866785,-0.0309169,-0.041657428,-0.011080974,-0.012557155,-0.01298399,-0.003655387,-0.0226975,0.013097776,0.007557437,0.058622652,0.029069767,-0.023809524,0.091891892,0.007311953,-0.038181135,-0.01294252,-0.00695876,-0.011741467,-0.009806216
6/17/2019,-0.03622878,-0.01766278,-0.01662671,-0.01905507,-0.000743485,-0.01866785,-0.048101124,-0.041657428,-0.011080974,-0.00980571,-0.01298399,-0.003655387,-0.04691358,0.013097776,0.007557437,-0.179640719,0.029069767,-0.023809524,0.019544924,0.007311953,-0.038181135,-0.01338807,-0.00695876,-0.011741467
6/18/2019,0.02559881,-0.03622878,-0.01766278,0.03389837,-0.01905507,-0.000743485,0.043115069,-0.048101124,-0.041657428,0.04295752,-0.00980571,-0.01298399,-0.012382075,-0.04691358,0.013097776,0.076142132,-0.179640719,0.029069767,-0.005355549,0.019544924,0.007311953,0.047126351,-0.01338807,-0.00695876
6/19/2019,-0.02111482,0.02559881,-0.03622878,-0.0165252,0.03389837,-0.01905507,-0.018789022,0.043115069,-0.048101124,-0.007174956,0.04295752,-0.00980571,-0.027664531,-0.012382075,-0.04691358,-0.010989011,0.076142132,-0.179640719,-0.01065404,-0.005355549,0.019544924,-0.009321578,0.047126351,-0.01338807
6/20/2019,-0.02735106,-0.02111482,0.02559881,-0.008425266,-0.0165252,0.03389837,0.016011282,-0.018789022,0.043115069,0.008035322,-0.007174956,0.04295752,-0.040804761,-0.027664531,-0.012382075,0.038043478,-0.010989011,0.076142132,0.008199122,-0.01065404,-0.005355549,0.028828949,-0.009321578,0.047126351
6/21/2019,-0.06480414,-0.02735106,-0.02111482,-0.08542506,-0.008425266,-0.0165252,-0.031094195,0.016011282,-0.018789022,-0.0626028,0.008035322,-0.007174956,-0.056901715,-0.040804761,-0.027664531,0.039548023,0.038043478,-0.010989011,-0.025095955,0.008199122,-0.01065404,-0.024912742,0.028828949,-0.009321578
6/22/2019,-0.05491918,-0.06480414,-0.02735106,-0.04906582,-0.08542506,-0.008425266,-0.071247416,-0.031094195,0.016011282,-0.09266128,-0.0626028,0.008035322,0.026275116,-0.056901715,-0.040804761,-0.082352941,0.039548023,0.038043478,-0.021745392,-0.025095955,0.008199122,-0.053649985,-0.024912742,0.028828949
6/23/2019,-0.01436032,-0.05491918,-0.06480414,0.005010079,-0.04906582,-0.08542506,0.013634142,-0.071247416,-0.031094195,0.01072542,-0.09266128,-0.0626028,0.017724868,0.026275116,-0.056901715,0.02173913,-0.082352941,0.039548023,0.035377026,-0.021745392,-0.025095955,-0.024129198,-0.053649985,-0.024912742
6/24/2019,-0.01434585,-0.01436032,-0.05491918,-0.008413822,0.005010079,-0.04906582,-0.003837358,0.013634142,-0.071247416,-0.002589388,0.01072542,-0.09266128,-0.00807972,0.017724868,0.026275116,-0.033333333,0.02173913,-0.082352941,0.009862653,0.035377026,-0.021745392,-0.011123298,-0.024129198,-0.053649985
6/25/2019,-0.07082129,-0.01434585,-0.01436032,-0.02483729,-0.008413822,0.005010079,0.003954579,-0.003837358,0.013634142,-0.00747506,-0.002589388,0.01072542,0.037937483,-0.00807972,0.017724868,-0.177419355,-0.033333333,0.02173913,-0.007083303,0.009862653,0.035377026,0.013937924,-0.011123298,-0.024129198
